CMTE_ID,CMTE_NM,CMTE_TP,CMTE_DSGN,CMTE_FILING_FREQ,TTL_RECEIPTS,TRANS_FROM_AFF,IND_ITEM_CONTRIB,IND_UNITEM_CONTRIB,IND_CONTRIB,POL_PTY_CONTRIB,OTHER_POL_CMTE_CONTRIB,CAND_CONTRIB,TTL_CONTRIB,TRANF_FROM_OTHER_AUTH_CMTE,LOANS_MADE_BY_CAND,ALL_OTHER_LOANS,TTL_LOANS,OFFSETS_TO_OP_EXPEND,OFFSETS_TO_FNDRSG,OFFSETS_TO_LEGAL_ACCTG,TTL_OFFSETS_TO_OP_EXPEND,OTHER_RECEIPTS,TTL_DISBURSEMENTS,TRANF_TO_OTHER_AUTH_CMTE,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,TTL_LOAN_REPAY,IND_REFUND,POL_PTY_CMTE_REFUND,OTHER_POL_CMTE_REFUND,TTL_CONTRIB_REFUND,OTHER_DISBURSEMENTS,SHARED_FED_OP_EXPEND,SHARED_NONFED_OP_EXPEND,SHARED_FED_ACTVY,SHARED_NONFED_ACTVY,FNDRSG_DISBURSEMENTS,EXEMPT_LEGAL_ACCTG_DISB,MAIL_PHONE_CAMPAIGNS,DIRECT_CAND_SUPPORT,COORD_EXPEND_BY_PTY_CMTE,LOAN_REPAY_TO_CAND,LOANS_MADE,IND_EXPEND,PTY_COORD_EXPEND,NONFED_SHARE_ALLOC_EXPEND,CONTRIB_TO_OTHER_CMTE,TTL_CONTRIB_TO_OTHER_CMTE,CVG_END_DT,OFFICE_SEGMENT,TOTAL_DEM_DISB,TOTAL_REP_DISB,IMBALANCE_SCORE,PTY_GROUP,CANDIDATE_DIRECT_RATE,NON_CANDIDATE_RATE,ATTACK_RATE,Q4_CONCENTRATION,MEGADONOR_RECEIPTS,MEGADONOR_DEPENDENCY,DEPENDENCY_CLASS,TOTAL_TRANS_AMT,TRANSACTION_COUNT,AVG_TRANSACTION_SIZE,EFFICIENCY_CLASS
C00815209,AMERICANS FOR STRONG LEADERSHIP,O,U,Q,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1011.06,1988.06,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,0.0,,NON_PARTISAN,1.0,0.0,0,0.0,,0.0,BROAD_BASED,1000.0,1.0,1000.0,MODERATE
C00815233,CITIZENS FOR NEW LEADERSHIP,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5466.97,0.0,0.0,0.0,0.0,0.0,5466.97,0.0,0.0,0.0,0.0,0.0,0.0,5466.97,05/18/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815266,REMAIN FREE INC,O,U,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815282,MICHIGAN ACTION USA,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.06,0.0,0.0,0.0,0.0,0.0,1576.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/15/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815316,MISSOURI STANDS UNITED,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379852.12,0.0,379827.12,0.0,0.0,0.0,379852.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/23/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815340,OCEAN STATE FORWARD,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/18/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815365,WESTERN COLORADO CLARITY,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.37,1602.37,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815381,LIMITGOV PAC,O,U,Q,51100.0,0.0,51100.0,0.0,0.0,0.0,0.0,42526.71,0.0,0.0,0.0,0.0,0.0,0.0,8573.29,0.0,0.0,0.0,26747.41,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,26928.0,1.0,REP,0.9998725110206932,0.00012748897930681125,0,0.0,0.0,0.0,BROAD_BASED,26744.0,9.0,2971.5555555555557,MODERATE
C00815407,GENERAL JOHN STARK PAC,O,U,Q,2381.79,0.0,0.0,0.0,0.0,0.0,0.0,3175.0,0.0,0.0,0.0,0.0,0.0,500000.0,499206.79,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815423,FORWARD PROGRESS,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/15/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815506,FOR COLORADO'S FUTURE,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10350.77,0.0,0.0,0.0,0.0,0.0,10593.06,242.29,211892.76,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815548,INDIANA CONSERVATIVE ACTION PAC,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07/12/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815589,NEVADA 1ST PAC,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,1247.5,332.5,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815613,MARYLAND ACTION FUND,O,U,Q,204.1,0.0,204.1,0.0,0.0,0.0,0.0,311.03,0.0,0.0,0.0,0.0,0.0,3448.82,3341.89,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00815639,"RIGHT OF THE PEOPLE, INC.",O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/19/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00817809,"COURAGEOUS LEADERS PAC, INC.",O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92734.75,0.0,0.0,0.0,0.0,0.0,92734.75,0.0,0.0,0.0,88421.19,0.0,0.0,0.0,06/30/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,0.0,,NON_PARTISAN,1.0,0.0,0,0.0,,0.0,BROAD_BASED,88421.0,1.0,88421.0,EFFICIENT
C00817882,GEORGIANS FOR A BETTER FUTURE,O,U,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00817908,BACK TO SCHOOL USA,O,U,T,20890.0,0.0,20890.0,0.0,0.0,0.0,0.0,21785.15,0.0,0.0,0.0,0.0,0.0,895.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00818013,UNITING OHIO ACTION FUND,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/01/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00818021,OUR PATH FORWARD,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00818039,PROTECT AMERICAS BORDERS,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00818047,STARK LEADERSHIP PAC,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4823.0,0.0,0.0,0.0,0.0,0.0,4823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00818054,FIGHTERS FOR A STRONG AMERICA PAC,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.5,963.5,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00818138,1818 PAC,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,1997.5,1988.54,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00818161,GRANITE STATE LEADERSHIP FUND,O,U,Q,207026.92,0.0,198300.01,0.0,0.0,0.0,0.0,236021.75,0.0,3300.0,0.0,0.0,0.0,35089.75,6094.92,0.0,0.0,0.0,168918.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,337834.0,1.0,REP,0.999994079967795,5.920032205009029e-06,0,0.0,44244.0,0.2619274554958944,MEGADONOR_INFLUENCED,168917.0,8.0,21114.625,EFFICIENT
C00818179,NORTH CAROLINA PATRIOTS PAC,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,7725.0,0.0,0.0,0.0,04/15/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,0.0,,NON_PARTISAN,1.0,0.0,0,0.0,,0.0,BROAD_BASED,7725.0,1.0,7725.0,MODERATE
C00818260,VIRGINIA VALUES PAC,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819185,VALLEY VOICES FOR TRUTH PAC,O,U,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819276,DEFENDERS OF TRUTH IN MARYLAND PAC,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819334,TRUE MAGA ARIZONA FUND,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/07/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819383,YELLOWDOG DEMOCRAT DEFENSE LEAGUE (YDDDL),O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07/30/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819474,AMERICANS FOR AMERICA,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819482,CITIZENS FOR A BETTER OHIO,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819508,SAVE AMERICAN FREEDOM,O,U,Q,230000.0,0.0,200000.0,30000.0,0.0,0.0,0.0,214340.15,0.0,0.0,0.0,0.0,0.0,0.0,15659.85,0.0,0.0,0.0,183640.15,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,269998.0,97280.0,0.470265030848567,BIPARTISAN,0.9999937377528825,6.262247117527764e-06,0,1.0,0.0,0.0,BROAD_BASED,183639.0,6.0,30606.5,EFFICIENT
C00819565,FLORIDA FIRST VALUES PAC,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07/05/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819581,LEFT ON RED,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819623,PROTECTION FOR PRIVACY,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819649,WINGMAN USA PAC,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4382.5,0.0,0.0,0.0,0.0,0.0,14100.0,9717.5,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819664,EVERGREEN PRINCIPLES PAC,O,U,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819680,FACTS ARE STUBBORN THINGS PAC,O,U,T,3289.0,0.0,3274.0,0.0,0.0,0.0,0.0,3449.8,0.0,0.0,0.0,0.0,0.0,262.05,101.25,0.0,0.0,0.0,0.0,0.0,0.0,11/25/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819722,A GREATER AMERICA PAC,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.96,1561.96,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819847,FTW FUEL THE WORLD,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/22/2023,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819862,WESTERN CONSERVATIVES,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4867.0,4867.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00819896,AMERICAN INSTITUTE FOR CHILDREN'S RIGHTS,O,U,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00820589,MONTANANS AGAINST CORRUPTION IN CONGRESS,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,03/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00820696,THE AMERICAN BRIDGE FORWARD,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00820753,NORTHEAST ACTION,O,U,T,75.0,0.0,75.0,0.0,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/11/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00820878,FAMILIES FOR CHOICE,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00820936,YNWA PAC,O,B,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06/30/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821009,GOVERNMENT OF THE PEOPLE,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5030.5,3977.5,0.0,0.0,0.0,0.0,5030.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/01/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821025,FREEDOM TO CHOOSE,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821041,FAIR SHOT USA,O,U,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.25,0.0,0.0,0.0,0.0,0.0,18616.04,17473.79,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821140,OKLAHOMA VALUES PAC,O,U,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5477.16,0.0,0.0,0.0,0.0,0.0,5477.16,0.0,0.0,0.0,5474.66,0.0,0.0,0.0,11/25/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,0.0,,NON_PARTISAN,1.0,0.0,0,1.0,,0.0,BROAD_BASED,5474.0,1.0,5474.0,MODERATE
C00821157,FEDERAL FAIR ELECTIONS,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821173,AMERICAN REDEMPTION TOUR,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821181,CONSERVATIVE WISDOM UNITED,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821207,COMMITTEE TO ADVANCE AMERICA FIRST,O,U,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00821280,NO BETTER FRIEND PAC,O,U,Q,4737.37,0.0,528.96,0.0,0.0,0.0,0.0,55930.19,0.0,0.0,0.0,0.0,0.0,146293.27,95100.45,0.0,0.0,0.0,15777.58,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,45990.0,1.0,REP,1.0,0.0,0,0.5078060447923461,0.0,0.0,BROAD_BASED,22995.0,30.0,766.5,INEFFICIENT
C00891218,INTRAARCTIC ALASKA INNOVATION CONSTITUENCY,O,U,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00891234,CLAIMING OUR VOICES,O,U,Q,400000.0,0.0,0.0,50000.0,0.0,0.0,0.0,311178.2,0.0,0.0,0.0,0.0,0.0,0.0,88821.8,0.0,350000.0,0.0,43184.45,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,62858.0,23504.0,0.45568652879738775,BIPARTISAN,0.9999201101322351,7.988986776485962e-05,0,1.0,0.0,0.0,BROAD_BASED,43181.0,11.0,3925.5454545454545,MODERATE
C00891259,ZIONESS PAC,O,U,Q,988275.92,0.0,988051.92,0.0,0.0,0.0,0.0,988149.13,0.0,0.0,0.0,0.0,0.0,0.0,126.79,0.0,0.0,0.0,987807.92,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,1975614.0,0.0,1.0,DEM,0.9999990686448433,9.313551566636491e-07,0,1.0,773000.0,0.7825415288614072,MEGADONOR_DEPENDENT,987807.0,8.0,123475.875,EFFICIENT
C00891267,WE THE PEOPLE FOR DEMOCRACY,O,U,Q,6020.0,0.0,6020.0,0.0,0.0,0.0,0.0,6005.0,0.0,1060.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4945.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00891275,PROGRESSIVE CENTURY PROJECT,O,U,Q,740000.0,0.0,740000.0,0.0,0.0,0.0,0.0,641323.0,0.0,0.0,0.0,0.0,0.0,0.0,98677.0,0.0,0.0,0.0,589154.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,1862616.0,0.0,1.0,DEM,1.0,0.0,0,1.0,0.0,0.0,BROAD_BASED,931308.0,37.0,25170.486486486487,EFFICIENT
C00891283,WE THE PEOPLE DEMOCRATS FOR DEMOCRACY,O,U,Q,5935.0,0.0,5935.0,0.0,0.0,0.0,0.0,5921.0,0.0,690.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5231.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00891291,RBG PAC,O,U,Q,20500000.0,0.0,20500000.0,0.0,0.0,0.0,0.0,20491149.0,0.0,0.0,0.0,0.0,0.0,0.0,8851.0,0.0,0.0,0.0,20476000.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,0.0,40952000.0,1.0,REP,1.0,0.0,0,1.0,20476000.0,1.0,MEGADONOR_DEPENDENT,20476000.0,5.0,4095200.0,EFFICIENT
C00891309,COMMON SENSE SOLUTIONS,O,U,Q,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00891325,OAKLAND CORPS PAC,O,U,Q,625000.0,0.0,625000.0,0.0,0.0,0.0,0.0,493906.1,0.0,0.0,0.0,0.0,0.0,0.0,131093.9,0.0,0.0,75000.0,393906.1,0.0,0.0,12/31/2024,,,,,,,,,,,,,,,,,,,,,,,,OTHER,493296.0,294516.0,0.2523190812021142,BIPARTISAN,1.0,0.0,0,1.0,177464.0,0.45052372901149007,MEGADONOR_INFLUENCED,468906.0,9.0,52100.666666666664,EFFICIENT
C00891341,LEMON LION SUPER PAC,O,U,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
C00891366,ACT IN GOOD FAITH PAC,O,U,Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,0.0,0.0,0,0.0,,0.0,BROAD_BASED,0.0,0.0,0.0,INEFFICIENT
