CMTE_ID,CMTE_NM,CMTE_TP,TTL_RECEIPTS,TTL_DISBURSEMENTS,OFFICE_SEGMENT,TOTAL_DEM_DISB,TOTAL_REP_DISB,IMBALANCE_SCORE,PTY_GROUP
C00757831,IMPACT VOTE INC,O,0.0,0.0,OTHER,,,,
C00757880,PATRIOTIC CHICKENS,O,1.0,0.0,OTHER,,,,
C00681825,LAW ENFORCEMENT FOR A SAFER AMERICA PAC,O,8366318.48,759000.0,OTHER,606000.0,1040000.0,0.26366950182260024,BIPARTISAN
C00681973,REDWAVE AMERICA PAC,O,274.0,0.0,OTHER,,,,
C00682138,"THE NC OPPORTUNITY FUND, INC.",O,0.0,0.0,OTHER,,,,
C00682195,NORTH FLORIDA SUPER PAC,O,0.0,0.0,OTHER,,,,
C00707489,RESTORING AMERICANS LIBERTIES & INDEPENDENCE LLC,O,6000.0,0.0,OTHER,,,,
C00707844,EDF ACTION VOTES,O,19347890.9,10871401.77,OTHER,3312740.0,18763018.0,0.6998753111897675,BIPARTISAN
C00728667,AMERICA ONE,O,205000.0,0.0,OTHER,,,,
C00728907,CONSERVATIVES OF,O,23388.5,0.0,OTHER,,,,
C00728980,TIPPINGPOINT 2020,O,0.0,0.0,OTHER,,,,
C00747725,"MILES OF GREATNESS FUND, INC.",O,0.0,0.0,OTHER,,,,
C00747998,CARE IN ACTION PAC,O,6125055.78,4501895.04,OTHER,9330040.0,279488.0,0.941831066000328,DEM
C00748038,SAD REALITY ACCEPTANCE COMMITTEE,O,0.0,0.0,OTHER,,,,
C00748061,AMERICA'S FUTURE FIRST,O,159333.0,0.0,OTHER,,,,
C00683037,ELEVATE OHIO,O,0.0,0.0,OTHER,,,,
C00683219,REVIVE AMERICAN DEMOCRACY,O,0.0,0.0,OTHER,,,,
C00683243,OHIOANS FOR A HEALTHY ECONOMY ACTION FUND,O,2430000.0,1908505.6,OTHER,0.0,0.0,,NON_PARTISAN
C00709113,AMERICAN COALITION FOR CRISIS RELIEF PAC,O,4924556.71,0.0,OTHER,,,,
C00709691,"NEW JOURNEY PAC, INC.",O,1407190.75,35045.0,OTHER,0.0,70090.0,1.0,REP
C00730325,THE INDEMOCAN PARTY,O,0.0,0.0,OTHER,,,,
C00753186,"LITHUANIAN AMERICAN POLITICAL ACTION COMMITTEE, INC.",O,0.32,0.0,OTHER,,,,
C00753277,BLACK VOTERS MATTER ACTION PAC,O,4596294.36,3623633.16,OTHER,7874670.0,0.0,1.0,DEM
C00753319,UNITED MEDICAL FREEDOM SUPER PAC,O,813.64,0.0,OTHER,,,,
C00753350,MEMEAMERICA PAC (MEMEAMERICA),O,0.0,0.0,OTHER,,,,
C00753491,RESTORING OKLAHOMAN VALUES,O,0.0,0.0,OTHER,,,,
C00684217,"MAVERICK ACTION, INC.",O,661.83,0.0,OTHER,,,,
C00684258,UNIDOSUS ACTION PAC,O,1008818.77,488742.82,OTHER,1127058.0,0.0,1.0,DEM
C00684332,LIUNA MINNESOTA & NORTH DAKOTA/LABORERS' DISTRICT COUNCIL OF MINNESOTA & NORTH DAKOTA,O,1950.91,4449.45,OTHER,7398.0,0.0,1.0,DEM
C00684522,FLIP IT BLUE,O,8565.95,0.0,OTHER,,,,
C00684530,PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND,O,1523877.93,614505.09,OTHER,652550.0,185400.0,0.5574914971060326,BIPARTISAN
C00684555,REGULAR PEOPLE,O,0.0,0.0,OTHER,,,,
C00684605,AMERICAN OPPORTUNITY PAC,O,,,OTHER,,,,
C00732172,SAVE AMERICA FUND,O,740154.7,562253.21,OTHER,1510790.0,0.0,1.0,DEM
C00743377,LV STRONG,O,2750.0,2250.0,OTHER,0.0,4500.0,1.0,REP
C00743427,VOTERS FIRST VICTORY FUND,O,214207.59,0.0,OTHER,,,,
C00743542,MIAMI-DADE AND BROWARD UNITED,O,0.0,0.0,OTHER,,,,
C00685693,CASA IN ACTION PAC,O,4062410.15,1748702.01,OTHER,4996818.0,347446.0,0.8699742377996297,DEM
C00685768,OUR FUTURE IS BLACK PAC,O,50.0,6004.84,OTHER,12006.0,0.0,1.0,DEM
C00685859,IXNAY PAC,O,0.0,0.0,OTHER,,,,
C00712281,LIFE MATTERS,O,,,OTHER,,,,
C00712539,NEW YORK HOTEL TRADES COUNCIL & UNITE HERE LOCAL 6 PAC,O,0.0,0.0,OTHER,,,,
C00712844,DEFENDERS OF ISRAEL PAC,O,0.0,0.0,OTHER,,,,
C00712885,AMERICAN VETERANS INITIATIVE PAC,O,1567456.64,39677.94,OTHER,55800.0,55800.0,0.0,BIPARTISAN
C00733352,AMERICANS 4 SECURITY PAC,O,4402607.24,4194225.6,OTHER,2207700.0,6180748.0,0.47363326326872385,BIPARTISAN
C00733402,SOUTH FLORIDA RESIDENTS FIRST,O,44000.0,0.0,OTHER,,,,
C00733766,FORWARD CALIFORNIA,O,0.0,0.0,OTHER,,,,
C00749085,AMERICAN POLICY FUND,O,6845.16,0.0,OTHER,,,,
C00749101,LATE BREAKERS PAC,O,16752.77,0.0,OTHER,,,,
C00749127,SEND IN THE MARINE PAC,O,10000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00749143,DEFEAT BY TWEET,O,941932.28,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00749150,"CABIA ACTION, INC.",O,0.0,0.0,OTHER,,,,
C00749424,VOTE LOCAL VOTE BLUE,O,0.0,0.0,OTHER,,,,
C00686733,AMERICAN CITIZEN BIKER POLITICAL ACTION COMMITTEE,O,0.0,0.0,OTHER,,,,
C00686907,PRESERVE FLORIDA,O,,,OTHER,,,,
C00687079,TORCH & PITCHFORK PAC,O,0.0,0.0,OTHER,,,,
C00687137,DAGA PLP,O,4500.0,0.0,OTHER,,,,
C00714394,KEEP KANSAS GREAT PAC INC. C/O ASPECT CONSULTING,O,0.0,0.0,OTHER,,,,
C00734608,PENNSYLVANIA VICTORY NETWORK,O,0.0,0.0,OTHER,,,,
C00734616,RED WHITE AND DEFINITELY BLUE,O,0.0,7000.0,OTHER,14000.0,0.0,1.0,DEM
C00734657,TRUTH AND JUSTICE FUND COMPANY,O,816098.21,652727.99,OTHER,415200.0,897248.0,0.36728921831569705,BIPARTISAN
C00735100,E PLURIBUS UNUM PAC,O,864.0,0.0,OTHER,,,,
C00735142,OPERATION RESTORE INC,O,,,OTHER,,,,
C00754408,FAMILIES FOR FREEDOM PAC,O,0.0,0.0,OTHER,,,,
C00754515,GROW OUR PARTY INC,O,0.0,0.0,OTHER,,,,
C00754663,OPERATION FREDERICK DOUGLASS,O,,,OTHER,,,,
C00754671,UNITED WE DREAM ACTION PAC,O,97780.75,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00754754,RURALVOTE.ORG,O,530807.16,126761.9,OTHER,174708.0,4998.0,0.9443758138292544,DEM
C00754960,BACK BLUE LIVES,O,319.0,0.0,OTHER,,,,
C00647701,"HEROES UNITED PAC, DBA VOLUNTEER FIREFIGHTERS ASSOCIATION, DBA ASSOCIATION OF POLICE & FIRST RESPONDERS",O,,,OTHER,,,,
C00647966,RURAL FREEDOM NETWORK,O,597750.19,423799.41,OTHER,837120.0,10182.0,0.9759660664084352,DEM
C00795468,SUPERNOVA PAC,O,,,OTHER,,,,
C00795641,"AARONSON, RUTHERFORD AND JONES",O,,,OTHER,,,,
C00795831,POLICE ASSISTANCE FOUNDATION PAC,O,,,OTHER,,,,
C00795864,THE VETERANS FOUNDATION PAC,O,,,OTHER,,,,
C00795872,ADVANCING OHIO'S ECONOMY,O,0.0,0.0,OTHER,,,,
C00808055,ENGINEERING AMERICA'S FUTURE,O,0.0,0.0,OTHER,,,,
C00808121,BIG RED LEADERSHIP PAC,O,3131148.0,2995931.0,OTHER,3324204.0,2783660.0,0.08849967844732627,BIPARTISAN
C00808170,4RI PAC,O,5280.0,0.0,OTHER,,,,
C00808196,LEADERSHIP FOR INDIANA PAC,O,3541.4,0.0,OTHER,,,,
C00808212,AMERICANS FOR PROTECTING LIBERTY,O,0.0,0.0,OTHER,,,,
C00808303,ALABAMA RINO PAC (ALRINO; AL_RINO; ARPAC),O,0.0,0.0,OTHER,,,,
C00808386,USA LEADERSHIP FUND,O,0.0,0.0,OTHER,,,,
C00808469,"STAND UP RIVERSIDE, INC",O,,,OTHER,,,,
C00808584,GRASSROOTS ACTION FUND,O,242180.33,200000.0,OTHER,0.0,400000.0,1.0,REP
C00808592,RED WAVE ACTION PAC,O,0.0,0.0,OTHER,,,,
C00813782,OLD NORTH PAC,O,6600.1,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00813873,GREEN BERET PAC,O,36.0,0.0,OTHER,,,,
C00813931,PATHWAY PAC INC,O,,,OTHER,,,,
C00814020,FTC PAC,O,49715.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00814137,VECINO SUPER PAC,O,0.0,0.0,OTHER,,,,
C00814202,NEW SOUTHERN MAJORITY IE PAC,O,1700033.44,69178.8,OTHER,138354.0,0.0,1.0,DEM
C00814244,MOVING BROWARD FORWARD PAC,O,0.0,0.0,OTHER,,,,
C00814251,FREEDOM NORTH CAROLINA,O,0.0,0.0,OTHER,,,,
C00816355,CONSERVATIVE CHAMPIONS PAC,O,41645.33,0.0,OTHER,,,,
C00816629,BRIGHT FUTURE FUND,O,0.0,0.0,OTHER,,,,
C00816744,ORGANIZE ARIZONA!,O,85000.0,0.0,OTHER,,,,
C00816827,FIGHT FOR SCHOOLS AND FAMILIES,O,0.0,0.0,OTHER,,,,
C00816843,VOLUNTEERS FOR FREEDOM PAC,O,66500.0,30200.0,OTHER,0.0,60400.0,1.0,REP
C00816892,CRYPTO FREEDOM PAC,O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00816959,SERVICE & INTEGRITY PAC,O,,,OTHER,,,,
C00816991,SHOW ME VALUES PAC,O,6900.13,0.0,OTHER,,,,
C00817023,CONSERVATIVE WARRIORS PAC,O,0.0,0.0,OTHER,,,,
C00805283,FAIR COURTS AMERICA,O,11981979.21,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00805614,AIM: ABOLISH INJUSTICE MISSION,O,,,OTHER,,,,
C00805796,PRO-LIFE WARRIORS PAC,O,,,OTHER,,,,
C00810812,PROGRESSIVE 13TH VICTORY FUND,O,,,OTHER,,,,
C00811000,PAC FOR ALASKAN INDEPENDENCE,O,,,OTHER,,,,
C00811166,THE SENTINEL ACTION FUND,O,37122617.11,11828541.98,OTHER,6959178.0,16949324.0,0.4178490981994606,BIPARTISAN
C00811224,MONTANANS FOR A BETTER CONGRESS,O,0.0,0.0,OTHER,,,,
C00811265,STEPHEN LEON FOR PRESIDENT OF THE UNITED STATES OF AMERICA (DRAFT COMMITTEE),U,480.13,0.0,PRES,,,,
C00811273,KEEP FLORIDA RED PAC,O,0.0,0.0,OTHER,,,,
C00811331,PRESERVE OUR RIGHTS PAC,O,,,OTHER,,,,
C00811356,MISSOURI CONSERVATIVE POLITICAL ACTION COMMITTEE,O,0.0,0.0,OTHER,,,,
C00811448,UNITING AMERICA PAC INC.,O,0.0,0.0,OTHER,,,,
C00815159,POLITICAL COACTION PAC,O,,,OTHER,,,,
C00815209,AMERICANS FOR STRONG LEADERSHIP,O,1000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00815233,CITIZENS FOR NEW LEADERSHIP,O,0.0,0.0,OTHER,,,,
C00815266,REMAIN FREE INC,O,,,OTHER,,,,
C00815282,MICHIGAN ACTION USA,O,0.0,0.0,OTHER,,,,
C00815316,MISSOURI STANDS UNITED,O,0.0,0.0,OTHER,,,,
C00815340,OCEAN STATE FORWARD,O,0.0,0.0,OTHER,,,,
C00815365,WESTERN COLORADO CLARITY,O,0.0,0.0,OTHER,,,,
C00815381,LIMITGOV PAC,O,51100.0,26747.41,OTHER,0.0,26928.0,1.0,REP
C00815407,GENERAL JOHN STARK PAC,O,2381.79,0.0,OTHER,,,,
C00815423,FORWARD PROGRESS,O,0.0,0.0,OTHER,,,,
C00815506,FOR COLORADO'S FUTURE,O,0.0,0.0,OTHER,,,,
C00815548,INDIANA CONSERVATIVE ACTION PAC,O,0.0,0.0,OTHER,,,,
C00815589,NEVADA 1ST PAC,O,0.0,0.0,OTHER,,,,
C00815613,MARYLAND ACTION FUND,O,204.1,0.0,OTHER,,,,
C00815639,"RIGHT OF THE PEOPLE, INC.",O,0.0,0.0,OTHER,,,,
C00817809,"COURAGEOUS LEADERS PAC, INC.",O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00817882,GEORGIANS FOR A BETTER FUTURE,O,,,OTHER,,,,
C00817908,BACK TO SCHOOL USA,O,20890.0,0.0,OTHER,,,,
C00818013,UNITING OHIO ACTION FUND,O,0.0,0.0,OTHER,,,,
C00818021,OUR PATH FORWARD,O,,,OTHER,,,,
C00818039,PROTECT AMERICAS BORDERS,O,0.0,0.0,OTHER,,,,
C00818047,STARK LEADERSHIP PAC,O,0.0,0.0,OTHER,,,,
C00818054,FIGHTERS FOR A STRONG AMERICA PAC,O,0.0,0.0,OTHER,,,,
C00818138,1818 PAC,O,0.0,0.0,OTHER,,,,
C00818161,GRANITE STATE LEADERSHIP FUND,O,207026.92,168918.0,OTHER,0.0,337834.0,1.0,REP
C00818179,NORTH CAROLINA PATRIOTS PAC,O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00818260,VIRGINIA VALUES PAC,O,0.0,0.0,OTHER,,,,
C00819185,VALLEY VOICES FOR TRUTH PAC,O,,,OTHER,,,,
C00819276,DEFENDERS OF TRUTH IN MARYLAND PAC,O,0.0,0.0,OTHER,,,,
C00819334,TRUE MAGA ARIZONA FUND,O,0.0,0.0,OTHER,,,,
C00819383,YELLOWDOG DEMOCRAT DEFENSE LEAGUE (YDDDL),O,0.0,0.0,OTHER,,,,
C00819474,AMERICANS FOR AMERICA,O,,,OTHER,,,,
C00819482,CITIZENS FOR A BETTER OHIO,O,,,OTHER,,,,
C00819508,SAVE AMERICAN FREEDOM,O,230000.0,183640.15,OTHER,269998.0,97280.0,0.470265030848567,BIPARTISAN
C00819565,FLORIDA FIRST VALUES PAC,O,0.0,0.0,OTHER,,,,
C00819581,LEFT ON RED,O,,,OTHER,,,,
C00819623,PROTECTION FOR PRIVACY,O,,,OTHER,,,,
C00819649,WINGMAN USA PAC,O,0.0,0.0,OTHER,,,,
C00819664,EVERGREEN PRINCIPLES PAC,O,,,OTHER,,,,
C00819680,FACTS ARE STUBBORN THINGS PAC,O,3289.0,0.0,OTHER,,,,
C00819722,A GREATER AMERICA PAC,O,0.0,0.0,OTHER,,,,
C00819847,FTW FUEL THE WORLD,O,0.0,0.0,OTHER,,,,
C00819862,WESTERN CONSERVATIVES,O,0.0,0.0,OTHER,,,,
C00819896,AMERICAN INSTITUTE FOR CHILDREN'S RIGHTS,O,,,OTHER,,,,
C00820589,MONTANANS AGAINST CORRUPTION IN CONGRESS,O,0.0,0.0,OTHER,,,,
C00820696,THE AMERICAN BRIDGE FORWARD,O,,,OTHER,,,,
C00820753,NORTHEAST ACTION,O,75.0,0.0,OTHER,,,,
C00820878,FAMILIES FOR CHOICE,O,,,OTHER,,,,
C00820936,YNWA PAC,O,0.0,0.0,OTHER,,,,
C00821009,GOVERNMENT OF THE PEOPLE,O,0.0,0.0,OTHER,,,,
C00821025,FREEDOM TO CHOOSE,O,,,OTHER,,,,
C00821041,FAIR SHOT USA,O,0.0,0.0,OTHER,,,,
C00821140,OKLAHOMA VALUES PAC,O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00821157,FEDERAL FAIR ELECTIONS,O,,,OTHER,,,,
C00821173,AMERICAN REDEMPTION TOUR,O,,,OTHER,,,,
C00821181,CONSERVATIVE WISDOM UNITED,O,,,OTHER,,,,
C00821207,COMMITTEE TO ADVANCE AMERICA FIRST,O,,,OTHER,,,,
C00821280,NO BETTER FRIEND PAC,O,4737.37,15777.58,OTHER,0.0,45990.0,1.0,REP
C00891218,INTRAARCTIC ALASKA INNOVATION CONSTITUENCY,O,,,OTHER,,,,
C00891234,CLAIMING OUR VOICES,O,400000.0,43184.45,OTHER,62858.0,23504.0,0.45568652879738775,BIPARTISAN
C00891259,ZIONESS PAC,O,988275.92,987807.92,OTHER,1975614.0,0.0,1.0,DEM
C00891267,WE THE PEOPLE FOR DEMOCRACY,O,6020.0,4945.0,OTHER,,,,
C00891275,PROGRESSIVE CENTURY PROJECT,O,740000.0,589154.0,OTHER,1862616.0,0.0,1.0,DEM
C00891283,WE THE PEOPLE DEMOCRATS FOR DEMOCRACY,O,5935.0,5231.0,OTHER,,,,
C00891291,RBG PAC,O,20500000.0,20476000.0,OTHER,0.0,40952000.0,1.0,REP
C00891309,COMMON SENSE SOLUTIONS,O,100000.0,0.0,OTHER,,,,
C00891325,OAKLAND CORPS PAC,O,625000.0,393906.1,OTHER,493296.0,294516.0,0.2523190812021142,BIPARTISAN
C00891341,LEMON LION SUPER PAC,O,,,OTHER,,,,
C00891366,ACT IN GOOD FAITH PAC,O,,,OTHER,,,,
C00891382,MOTHERING JUSTICE PAC,O,75000.01,0.0,OTHER,56760.0,0.0,1.0,DEM
C00891440,NORTHERN CALIFORNIA CARPENTERS REGIONAL COUNCIL POWER PAC,O,214902.94,0.0,OTHER,,,,
C00891457,FRIENDS OF CD3,O,5676.0,3020.16,OTHER,0.0,6038.0,1.0,REP
C00891515,AMERICAN DISASTER SURVIVORS PAC,O,160000.0,0.0,OTHER,,,,
C00891523,HINDUS AGAINST HATERS,O,805.0,0.0,OTHER,,,,
C00891549,AMERICA FIRST ACTION FUND,O,1150064.74,167778.07,OTHER,298150.0,37400.0,0.7770824020265236,BIPARTISAN
C00891564,AMERICAN SYSTEM PAC,O,0.0,0.0,OTHER,,,,
C00891655,"TEXAS RED, INC.",O,1207.37,0.0,OTHER,,,,
C00891663,VOTE LOCAL,O,7186.0,0.0,OTHER,,,,
C00891705,TRENTON FOSTER,O,,,OTHER,,,,
C00891721,"MILLION MAN MOVEMENT, INC.",O,30500.0,0.0,OTHER,,,,
C00891747,WIN WITH BLACK MEN CIVIC ACTION FUND,O,0.0,0.0,OTHER,,,,
C00891754,UNLIMITED JUSTICE PAC,O,,,OTHER,,,,
C00891804,GLOBAL LEDGERS,U,,,OTHER,,,,
C00891812,AMERICAN FAMILY VALUES,O,0.0,0.0,OTHER,,,,
C00891846,"HAITI COMMISSIONER ON HIGHER EDUCATION, INC",O,,,OTHER,,,,
C00891887,RED STATE NEBRASKA,O,50000.0,50000.0,OTHER,50000.0,50000.0,0.0,BIPARTISAN
C00891895,FORWARD 24,O,75000.0,65885.91,OTHER,131770.0,0.0,1.0,DEM
C00891937,CHRONICALLY ILL AND DISABLED AMERICANS FOR PROGRESS,O,218525.67,89815.67,OTHER,0.0,179630.0,1.0,REP
C00891952,WOMEN'S POLITICAL COMMITTEE - STATE,O,30000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00892091,THE GRAVY TRAIN,O,,,OTHER,,,,
C00892117,BEYONDROE.COM POLITICAL FUND,O,62342.77,59792.0,OTHER,0.0,0.0,,NON_PARTISAN
C00892307,REAGAN'S AMERICA POLITICAL ACTION COMMITTEE,O,,,OTHER,,,,
C00892364,POLITICAL AWARENESS SUPER PAC,O,0.0,0.0,OTHER,,,,
C00892448,BACK TO AMERICA'S FUTURE,O,,,OTHER,,,,
C00892513,CONSERVATIVE VOTERS COALITION,O,0.0,0.0,OTHER,,,,
C00892521,JONATHAN JENKINS,U,0.0,0.0,OTHER,,,,
C00822072,BRIGHT FUTURE RI,O,612.5,0.0,OTHER,,,,
C00822106,AMERICAN HEALTH COMMITTEE PAC,O,311554.09,0.0,OTHER,,,,
C00822148,COMMON SENSE PROJECT; THE,O,,,OTHER,,,,
C00822288,NEW COALITION PAC,O,14105.0,0.0,OTHER,,,,
C00822379,MODERATE PARTY INDEPENDENT FUND,O,0.0,0.0,OTHER,,,,
C00822437,TOGETHER FOR OHIO'S FUTURE PAC,O,126063.83,0.0,OTHER,,,,
C00822445,PROGRESS IV AMERICA,O,,,SEN,,,,
C00822460,ERIC WALLECK,U,,,PRES,,,,
C00822577,DEFEND OUR DEMOCRACY PAC,O,20906.92,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00822593,REVOLUTION PAC,O,,,OTHER,,,,
C00822643,CONSTITUTIONAL CAUCUS OF NEW YORK,O,0.0,0.0,OTHER,,,,
C00822684,THE LINCOLN AFFECT,O,400.0,0.0,OTHER,,,,
C00896548,SHEEPDOG PAC,O,0.0,0.0,OTHER,,,,
C00896696,PRINCIPLES OVER POLITICS,O,0.0,0.0,OTHER,,,,
C00896712,BEAUTIFUL AMERICA PAC,O,0.0,0.0,OTHER,,,,
C00823518,CONCHO VALLEY REPRODUCTIVE RIGHTS,O,,,OTHER,,,,
C00823534,COMMUNITIES UNITED,O,1094520.15,100000.0,OTHER,200000.0,0.0,1.0,DEM
C00823658,DOLORES HUERTA POLITICAL ACTION COMMITTEE,O,5.0,0.0,OTHER,,,,
C00823708,MILLENNIALS ALLIED FOR PROGRESSIVE PROGRESS,O,,,OTHER,,,,
C00823740,"CITIZENS FOR SOCIAL, RACIAL AND ECONOMIC EQUALITY",O,,,OTHER,,,,
C00823831,AAPI VICTORY ALLIANCE PAC,O,,,OTHER,,,,
C00823856,"EASY TO VOTE, HARD TO CHEAT",O,0.0,0.0,OTHER,,,,
C00823948,CAP64PAC,O,,,OTHER,,,,
C00823989,WHITE MOUNTAIN PAC,O,0.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00824060,STOP THE INSANITY!!!,O,100.5,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00824086,AMERICANOS PAC,O,5040.0,0.0,OTHER,,,,
C00899070,WESTSIDERS FOR PROGRESS 2024,O,118828.28,0.0,OTHER,,,,
C00889832,SMART JUSTICE AMERICA ACTION FUND,O,0.0,0.0,OTHER,,,,
C00889857,THE ALAMO PROJECT,O,0.0,0.0,OTHER,,,,
C00889865,THE CLEAR INSIGHTS CENTER FOR INTEGRITY IN PUBLIC OPINION RESEARCH,O,0.0,0.0,OTHER,,,,
C00889873,CALIFORNIA COMEBACK FUND,O,181463.22,148322.53,OTHER,284734.0,11904.0,0.9197405592001024,DEM
C00889881,LAUNCH AMERICA 1ST PAC,O,0.0,0.0,OTHER,,,,
C00889907,ELEVEN5,O,47385.23,15000.0,OTHER,44722.0,49594.0,0.05165613469612791,BIPARTISAN
C00889915,BATTLEGROUND24,O,300000.0,0.0,OTHER,,,,
C00889931,BADGER VALUES,O,1850000.0,1812219.65,OTHER,1345908.0,933426.0,0.1809660190213457,BIPARTISAN
C00890020,PLANNED PARENTHOOD TEXAS VOTES VICTORY FUND,O,308058.02,142224.42,OTHER,449868.0,0.0,1.0,DEM
C00890046,COPPER STATE ACTION PAC,O,5.0,0.0,OTHER,,,,
C00890053,FUTURE PENNSYLVANIA PAC,O,3731546.96,2799231.41,OTHER,3605588.0,1992680.0,0.2881083935245687,BIPARTISAN
C00890087,DEFEND OUR CONSTITUTION PAC,O,665000.0,595000.0,OTHER,0.0,1190000.0,1.0,REP
C00890129,PATRIOTS FOR A SECURE AMERICA,O,50000.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00890178,INVEST IN NEVADA,O,0.0,0.0,OTHER,,,,
C00890293,"AMERICAN ENVIRONMENTAL JUSTICE PAC, LLC",O,35000.0,0.0,OTHER,,,,
C00890319,MIDDLE AMERICA GRASSROOTS ACTION,O,50.0,0.0,OTHER,,,,
C00890327,JOMO SUPER PAC,O,30.0,0.0,OTHER,,,,
C00890335,STRATEGIC MAJORITY PAC,O,4650000.0,4556977.5,OTHER,9113954.0,0.0,1.0,DEM
C00890343,WISCONSIN WORKING PAC,O,5000.0,0.0,OTHER,,,,
C00890350,VOTENOW,O,143602.0,0.0,OTHER,,,,
C00890368,MAXVOTE,O,205445.0,0.0,OTHER,,,,
C00890376,ALLVOTE,O,199315.0,0.0,OTHER,,,,
C00890384,VOTEWIN,O,27912.0,0.0,OTHER,,,,
C00890392,BUILDING AMERICA,O,1339833.01,420000.0,OTHER,852648.0,0.0,1.0,DEM
C00890400,VOTERISE,O,7871.0,0.0,OTHER,,,,
C00890418,CIVICNOW,O,32435.0,0.0,OTHER,,,,
C00890426,OURVOICE,O,230170.0,0.0,OTHER,,,,
C00890434,PUBLIUS POLLS,O,91171.0,0.0,OTHER,,,,
C00890459,PSALMS PRAYERS FOR THE REPUBLICAN PARTY,O,,,OTHER,,,,
C00890517,PSALMS PRAYERS FOR THE DEMOCRATIC PARTY,O,,,OTHER,,,,
C00890574,JOHN P ALBERS FOR POTUS,U,,,PRES,,,,
C00890608,PROTECTING AMERICA'S FUTURE,O,188800.0,0.0,OTHER,0.0,0.0,,NON_PARTISAN
C00890616,TURN EVERY STATE RED PAC,O,,,OTHER,,,,
C00890640,COUNTERPOINT USA,O,3456.85,0.0,OTHER,,,,
C00890657,OLD LINE PAC,O,600000.0,563696.24,OTHER,0.0,1127390.0,1.0,REP
C00890665,MI PODER PAC,O,500000.0,0.0,OTHER,610000.0,0.0,1.0,DEM
C00890707,TD PAC,O,350000.0,0.0,OTHER,5262.0,10526.0,0.3334177856599949,BIPARTISAN
C00890715,DID THEY VOTE,O,2000000.01,0.0,OTHER,,,,
C00890723,LUCETE LEADERSHIP FUND,O,1150495.52,379650.57,OTHER,1741412.0,0.0,1.0,DEM
C00890772,OHIO VETERANS FOR HARRIS,O,,,OTHER,,,,
C00890814,SOCK AND AWE PAC,O,150000.0,0.0,OTHER,,,,
C00890822,TBF SUPER PAC,O,,,OTHER,,,,
C00890848,CONTRACT WITH TEXAS,O,5483.95,5483.95,OTHER,0.0,10966.0,1.0,REP
C00890863,FREEDOM PAC,O,,,OTHER,,,,
C00890889,CONGRESS MAJORITY PAC,O,168662.02,0.0,OTHER,,,,
C00891028,AANHPI RISING TIDE,O,108516.51,66907.96,OTHER,0.0,133814.0,1.0,REP
C00891044,"2040 PAC, INC.",O,211500.0,71824.67,OTHER,143648.0,0.0,1.0,DEM
C00891077,LET'S GET IT DONE PAC,O,12500.0,0.0,OTHER,710466.0,0.0,1.0,DEM
C00891135,SAVE WESTERN CULTURE,O,1600000.0,1398194.49,OTHER,0.0,1899494.0,1.0,REP
C00824821,UNITED BREAST CANCER SUPPORT PAC,O,1335883.51,52045.86,OTHER,60408.0,20424.0,0.49465558194774345,BIPARTISAN
C00824847,HUNGARIAN-AMERICAN FRIENDS OF FIDESZ,O,,,OTHER,,,,
C00824854,SUNSHINE FOR AMERICA PAC,O,,,OTHER,,,,
C00824920,UNITED FOR SOUTH FLORIDA,O,0.0,0.0,OTHER,,,,
C00824979,FREEDOM OUR REPUBLIC TRULY EXPECTS PAC,O,0.0,0.0,OTHER,,,,
C00825000,UNITED LIBERTY FRONT,O,,,OTHER,,,,
C00825075,SKY IS BLUE,O,0.0,0.0,OTHER,,,,
C00825091,VOTE ALASKA BEFORE PARTY,O,8677370.0,8576645.98,OTHER,0.0,17153268.0,1.0,REP
C00825158,OPPORTUNITY MATTERS FUND ACTION,O,11182494.3,470000.0,OTHER,0.0,940000.0,1.0,REP
C00825323,CITIZENS FOR RESPONSIBLE LEADERSHIP PAC,O,0.0,0.0,OTHER,,,,
C00825372,BIG SKY VOTERS PAC,O,0.0,0.0,OTHER,,,,
C00892638,EQUAL RIGHTS NOW,O,1852.0,0.0,OTHER,,,,
C00892661,RESTORE ROE V. WADE,O,90.0,0.0,OTHER,,,,
C00892778,FLIP 1 SEAT,O,,,OTHER,,,,
C00892885,DOGE PAC,O,0.0,0.0,OTHER,,,,
C00892919,MAKE AMERICA GREATER,O,116816.18,0.0,OTHER,,,,
